tid,T,daily_regs,cum_regs,cum_pct
3330,79,1,7,0.019390581717451522
3330,72,1,8,0.0221606648199446
3330,71,1,9,0.024930747922437674
3330,68,3,12,0.0332409972299169
3330,67,1,13,0.036011080332409975
3330,61,1,14,0.038781163434903045
3330,60,1,15,0.04155124653739612
3330,58,1,16,0.0443213296398892
3330,55,2,18,0.04986149584487535
3330,53,1,19,0.05263157894736842
3330,52,2,21,0.05817174515235457
3330,50,2,23,0.06371191135734072
3330,48,1,24,0.0664819944598338
3330,46,1,25,0.06925207756232687
3330,45,1,26,0.07202216066481995
3330,43,1,27,0.07479224376731301
3330,42,1,28,0.07756232686980609
3330,40,1,29,0.08033240997229917
3330,39,1,30,0.08310249307479224
3330,38,2,32,0.0886426592797784
3330,37,1,33,0.09141274238227147
3330,36,2,35,0.09695290858725762
3330,35,4,39,0.10803324099722991
3330,34,3,42,0.11634349030470914
3330,33,4,46,0.12742382271468145
3330,32,4,50,0.13850415512465375
3330,31,1,51,0.14127423822714683
3330,30,1,52,0.1440443213296399
3330,29,1,53,0.14681440443213298
3330,28,2,55,0.1523545706371191
3330,27,2,57,0.15789473684210525
3330,26,3,60,0.16620498614958448
3330,25,3,63,0.1745152354570637
3330,23,1,64,0.1772853185595568
3330,22,3,67,0.18559556786703602
3330,21,2,69,0.19113573407202217
3330,20,3,72,0.1994459833795014
3330,19,2,74,0.20498614958448755
3330,16,3,77,0.21329639889196675
3330,14,2,79,0.2188365650969529
3330,13,8,87,0.2409972299168975
3330,12,9,96,0.2659279778393352
3330,11,10,106,0.29362880886426596
3330,10,12,118,0.3268698060941828
3330,9,14,132,0.3656509695290859
3330,8,14,146,0.40443213296398894
3330,7,25,171,0.47368421052631576
3330,6,27,198,0.5484764542936288
3330,5,20,218,0.6038781163434903
3330,4,18,236,0.6537396121883656
3330,3,43,279,0.7728531855955678
3330,2,50,329,0.9113573407202216
3330,1,13,342,0.9473684210526315
3330,0,19,361,1.0
3331,116,2,2,0.007407407407407408
3331,70,1,3,0.011111111111111112
3331,69,3,6,0.022222222222222223
3331,54,1,7,0.025925925925925925
3331,52,1,8,0.02962962962962963
3331,50,1,9,0.03333333333333333
3331,48,1,10,0.037037037037037035
3331,46,1,11,0.040740740740740744
3331,45,1,12,0.044444444444444446
3331,44,1,13,0.04814814814814815
3331,40,1,14,0.05185185185185185
3331,33,1,15,0.05555555555555555
3331,32,1,16,0.05925925925925926
3331,30,1,17,0.06296296296296296
3331,28,2,19,0.07037037037037037
3331,27,2,21,0.07777777777777778
3331,25,4,25,0.09259259259259259
3331,24,1,26,0.0962962962962963
3331,23,4,30,0.1111111111111111
3331,22,2,32,0.11851851851851852
3331,21,1,33,0.12222222222222222
3331,20,3,36,0.13333333333333333
3331,19,2,38,0.14074074074074075
3331,18,6,44,0.16296296296296298
3331,17,4,48,0.17777777777777778
3331,16,6,54,0.2
3331,15,1,55,0.2037037037037037
3331,14,1,56,0.2074074074074074
3331,13,2,58,0.21481481481481482
3331,12,2,60,0.2222222222222222
3331,11,3,63,0.23333333333333334
3331,10,4,67,0.24814814814814815
3331,9,6,73,0.27037037037037037
3331,8,11,84,0.3111111111111111
3331,7,12,96,0.35555555555555557
3331,6,10,106,0.3925925925925926
3331,5,18,124,0.45925925925925926
3331,4,21,145,0.5370370370370371
3331,3,40,185,0.6851851851851852
3331,2,55,240,0.8888888888888888
3331,1,13,253,0.937037037037037
3331,0,17,270,1.0
3359,124,1,1,0.004098360655737705
3359,114,1,2,0.00819672131147541
3359,44,2,4,0.01639344262295082
3359,40,1,5,0.020491803278688523
3359,38,3,8,0.03278688524590164
3359,37,1,9,0.036885245901639344
3359,36,3,12,0.04918032786885246
3359,33,2,14,0.05737704918032787
3359,32,1,15,0.06147540983606557
3359,31,1,16,0.06557377049180328
3359,29,1,17,0.06967213114754098
3359,28,2,19,0.0778688524590164
3359,24,1,20,0.08196721311475409
3359,23,1,21,0.0860655737704918
3359,22,2,23,0.0942622950819672
3359,21,2,25,0.10245901639344263
3359,19,3,28,0.11475409836065574
3359,18,6,34,0.13934426229508196
3359,17,2,36,0.14754098360655737
3359,16,5,41,0.1680327868852459
3359,15,5,46,0.1885245901639344
3359,14,2,48,0.19672131147540983
3359,12,5,53,0.21721311475409835
3359,11,4,57,0.2336065573770492
3359,10,9,66,0.27049180327868855
3359,9,6,72,0.29508196721311475
3359,8,6,78,0.319672131147541
3359,7,5,83,0.3401639344262295
3359,6,9,92,0.3770491803278688
3359,5,23,115,0.4713114754098361
3359,4,39,154,0.6311475409836066
3359,3,47,201,0.8237704918032787
3359,2,20,221,0.9057377049180327
3359,1,20,241,0.9877049180327869
3359,0,3,244,1.0
3372,97,1,1,0.0058823529411764705
3372,68,1,2,0.011764705882352941
3372,66,1,3,0.01764705882352941
3372,54,1,4,0.023529411764705882
3372,45,1,5,0.029411764705882353
3372,40,2,7,0.041176470588235294
3372,38,1,8,0.047058823529411764
3372,37,2,10,0.058823529411764705
3372,36,1,11,0.06470588235294118
3372,33,1,12,0.07058823529411765
3372,32,1,13,0.07647058823529412
3372,29,1,14,0.08235294117647059
3372,28,1,15,0.08823529411764706
3372,27,4,19,0.11176470588235295
3372,26,1,20,0.11764705882352941
3372,25,1,21,0.12352941176470589
3372,24,1,22,0.12941176470588237
3372,23,1,23,0.13529411764705881
3372,22,3,26,0.15294117647058825
3372,21,4,30,0.17647058823529413
3372,20,1,31,0.18235294117647058
3372,19,1,32,0.18823529411764706
3372,17,6,38,0.2235294117647059
3372,16,3,41,0.2411764705882353
3372,15,2,43,0.2529411764705882
3372,14,2,45,0.2647058823529412
3372,13,1,46,0.27058823529411763
3372,12,5,51,0.3
3372,10,4,55,0.3235294117647059
3372,9,6,61,0.3588235294117647
3372,8,6,67,0.3941176470588235
3372,7,1,68,0.4
3372,6,9,77,0.45294117647058824
3372,5,7,84,0.49411764705882355
3372,4,25,109,0.6411764705882353
3372,3,19,128,0.7529411764705882
3372,2,27,155,0.9117647058823529
3372,1,5,160,0.9411764705882353
3372,0,10,170,1.0
3373,64,1,1,0.005917159763313609
3373,58,1,2,0.011834319526627219
3373,55,1,3,0.01775147928994083
3373,53,1,4,0.023668639053254437
3373,52,1,5,0.029585798816568046
3373,47,2,7,0.04142011834319527
3373,41,1,8,0.047337278106508875
3373,39,1,9,0.05325443786982249
3373,33,1,10,0.05917159763313609
3373,31,1,11,0.0650887573964497
3373,30,1,12,0.07100591715976332
3373,28,1,13,0.07692307692307693
3373,27,1,14,0.08284023668639054
3373,26,1,15,0.08875739644970414
3373,25,1,16,0.09467455621301775
3373,24,3,19,0.11242603550295859
3373,23,1,20,0.11834319526627218
3373,21,1,21,0.1242603550295858
3373,19,3,24,0.14201183431952663
3373,18,2,26,0.15384615384615385
3373,17,1,27,0.15976331360946747
3373,16,3,30,0.17751479289940827
3373,15,5,35,0.20710059171597633
3373,14,2,37,0.21893491124260356
3373,13,1,38,0.22485207100591717
3373,12,11,49,0.28994082840236685
3373,11,5,54,0.31952662721893493
3373,10,4,58,0.3431952662721893
3373,9,6,64,0.378698224852071
3373,8,4,68,0.40236686390532544
3373,7,10,78,0.46153846153846156
3373,6,6,84,0.4970414201183432
3373,5,16,100,0.591715976331361
3373,4,5,105,0.621301775147929
3373,3,12,117,0.6923076923076923
3373,2,28,145,0.8579881656804734
3373,1,16,161,0.9526627218934911
3373,0,8,169,1.0
3374,132,1,1,0.003067484662576687
3374,131,1,2,0.006134969325153374
3374,122,1,3,0.009202453987730062
3374,69,1,4,0.012269938650306749
3374,63,1,5,0.015337423312883436
3374,61,2,7,0.02147239263803681
3374,59,1,8,0.024539877300613498
3374,58,1,9,0.027607361963190184
3374,57,1,10,0.03067484662576687
3374,56,1,11,0.03374233128834356
3374,54,1,12,0.03680981595092025
3374,51,1,13,0.03987730061349693
3374,49,1,14,0.04294478527607362
3374,46,2,16,0.049079754601226995
3374,45,1,17,0.05214723926380368
3374,44,1,18,0.05521472392638037
3374,40,2,20,0.06134969325153374
3374,39,3,23,0.0705521472392638
3374,34,3,26,0.07975460122699386
3374,33,1,27,0.08282208588957055
3374,32,3,30,0.09202453987730061
3374,31,3,33,0.10122699386503067
3374,30,3,36,0.11042944785276074
3374,29,1,37,0.11349693251533742
3374,28,4,41,0.12576687116564417
3374,26,1,42,0.12883435582822086
3374,25,2,44,0.13496932515337423
3374,24,2,46,0.1411042944785276
3374,23,4,50,0.15337423312883436
3374,21,2,52,0.15950920245398773
3374,20,3,55,0.1687116564417178
3374,19,2,57,0.17484662576687116
3374,18,6,63,0.19325153374233128
3374,17,3,66,0.20245398773006135
3374,16,6,72,0.22085889570552147
3374,15,6,78,0.2392638036809816
3374,14,5,83,0.254601226993865
3374,13,7,90,0.27607361963190186
3374,12,9,99,0.30368098159509205
3374,11,9,108,0.3312883435582822
3374,10,8,116,0.3558282208588957
3374,9,7,123,0.3773006134969325
3374,8,11,134,0.4110429447852761
3374,7,11,145,0.4447852760736196
3374,6,22,167,0.5122699386503068
3374,5,22,189,0.5797546012269938
3374,4,34,223,0.6840490797546013
3374,3,72,295,0.9049079754601227
3374,2,10,305,0.9355828220858896
3374,1,13,318,0.9754601226993865
3374,0,8,326,1.0
3377,124,1,1,0.003676470588235294
3377,102,1,2,0.007352941176470588
3377,99,1,3,0.011029411764705883
3377,67,1,4,0.014705882352941176
3377,53,1,5,0.01838235294117647
3377,47,1,6,0.022058823529411766
3377,45,1,7,0.025735294117647058
3377,44,2,9,0.03308823529411765
3377,42,1,10,0.03676470588235294
3377,39,3,13,0.04779411764705882
3377,37,1,14,0.051470588235294115
3377,34,3,17,0.0625
3377,33,1,18,0.0661764705882353
3377,31,3,21,0.07720588235294118
3377,30,1,22,0.08088235294117647
3377,29,1,23,0.08455882352941177
3377,28,2,25,0.09191176470588236
3377,27,3,28,0.10294117647058823
3377,26,3,31,0.11397058823529412
3377,24,1,32,0.11764705882352941
3377,22,3,35,0.12867647058823528
3377,21,1,36,0.1323529411764706
3377,20,4,40,0.14705882352941177
3377,19,12,52,0.19117647058823528
3377,18,6,58,0.21323529411764705
3377,17,7,65,0.23897058823529413
3377,16,2,67,0.24632352941176472
3377,15,3,70,0.25735294117647056
3377,14,5,75,0.2757352941176471
3377,13,5,80,0.29411764705882354
3377,12,5,85,0.3125
3377,11,7,92,0.3382352941176471
3377,10,7,99,0.3639705882352941
3377,9,7,106,0.3897058823529412
3377,8,6,112,0.4117647058823529
3377,7,12,124,0.45588235294117646
3377,6,7,131,0.48161764705882354
3377,5,19,150,0.5514705882352942
3377,4,14,164,0.6029411764705882
3377,3,37,201,0.7389705882352942
3377,2,47,248,0.9117647058823529
3377,1,8,256,0.9411764705882353
3377,0,16,272,1.0
3455,108,1,1,0.0033003300330033004
3455,104,1,2,0.006600660066006601
3455,91,1,3,0.009900990099009901
3455,81,1,4,0.013201320132013201
3455,78,1,5,0.0165016501650165
3455,71,1,6,0.019801980198019802
3455,68,1,7,0.0231023102310231
3455,66,1,8,0.026402640264026403
3455,64,1,9,0.0297029702970297
3455,60,1,10,0.033003300330033
3455,57,2,12,0.039603960396039604
3455,56,1,13,0.0429042904290429
3455,53,2,15,0.04950495049504951
3455,49,1,16,0.052805280528052806
3455,46,1,17,0.056105610561056105
3455,45,1,18,0.0594059405940594
3455,41,2,20,0.066006600660066
3455,40,1,21,0.06930693069306931
3455,39,1,22,0.07260726072607261
3455,38,3,25,0.08250825082508251
3455,37,6,31,0.10231023102310231
3455,36,6,37,0.12211221122112212
3455,35,1,38,0.1254125412541254
3455,34,3,41,0.1353135313531353
3455,33,1,42,0.13861386138613863
3455,32,1,43,0.1419141914191419
3455,31,2,45,0.1485148514851485
3455,30,2,47,0.1551155115511551
3455,27,3,50,0.16501650165016502
3455,26,3,53,0.17491749174917492
3455,25,1,54,0.1782178217821782
3455,24,2,56,0.1848184818481848
3455,23,2,58,0.19141914191419143
3455,22,5,63,0.2079207920792079
3455,21,1,64,0.21122112211221122
3455,19,6,70,0.23102310231023102
3455,18,6,76,0.2508250825082508
3455,17,1,77,0.25412541254125415
3455,16,3,80,0.264026402640264
3455,15,2,82,0.2706270627062706
3455,14,2,84,0.27722772277227725
3455,13,4,88,0.29042904290429045
3455,12,4,92,0.30363036303630364
3455,11,5,97,0.3201320132013201
3455,10,6,103,0.33993399339933994
3455,9,7,110,0.36303630363036304
3455,8,7,117,0.38613861386138615
3455,7,6,123,0.40594059405940597
3455,6,9,132,0.43564356435643564
3455,5,19,151,0.49834983498349833
3455,4,14,165,0.5445544554455446
3455,3,35,200,0.6600660066006601
3455,2,58,258,0.8514851485148515
3455,1,16,274,0.9042904290429042
3455,0,29,303,1.0
3456,114,1,1,0.005025125628140704
3456,106,1,2,0.010050251256281407
3456,90,1,3,0.01507537688442211
3456,88,1,4,0.020100502512562814
3456,84,1,5,0.02512562814070352
3456,56,2,7,0.035175879396984924
3456,46,2,9,0.04522613065326633
3456,45,1,10,0.05025125628140704
3456,44,1,11,0.05527638190954774
3456,41,1,12,0.06030150753768844
3456,40,1,13,0.06532663316582915
3456,39,1,14,0.07035175879396985
3456,30,1,15,0.07537688442211055
3456,29,1,16,0.08040201005025126
3456,27,2,18,0.09045226130653267
3456,26,2,20,0.10050251256281408
3456,24,3,23,0.11557788944723618
3456,23,1,24,0.12060301507537688
3456,22,3,27,0.135678391959799
3456,20,1,28,0.1407035175879397
3456,19,4,32,0.16080402010050251
3456,18,1,33,0.1658291457286432
3456,17,2,35,0.17587939698492464
3456,16,2,37,0.18592964824120603
3456,15,1,38,0.19095477386934673
3456,12,5,43,0.21608040201005024
3456,11,8,51,0.2562814070351759
3456,10,3,54,0.271356783919598
3456,9,2,56,0.2814070351758794
3456,8,4,60,0.3015075376884422
3456,7,2,62,0.31155778894472363
3456,6,7,69,0.34673366834170855
3456,5,9,78,0.39195979899497485
3456,4,20,98,0.49246231155778897
3456,3,26,124,0.6231155778894473
3456,2,45,169,0.8492462311557789
3456,1,13,182,0.914572864321608
3456,0,17,199,1.0
3457,125,1,1,0.0020408163265306124
3457,121,1,2,0.004081632653061225
3457,113,1,3,0.006122448979591836
3457,98,1,4,0.00816326530612245
3457,91,1,5,0.01020408163265306
3457,82,1,6,0.012244897959183673
3457,81,1,7,0.014285714285714285
3457,67,1,8,0.0163265306122449
3457,62,2,10,0.02040816326530612
3457,60,1,11,0.022448979591836733
3457,59,1,12,0.024489795918367346
3457,57,1,13,0.026530612244897958
3457,56,1,14,0.02857142857142857
3457,53,3,17,0.03469387755102041
3457,52,1,18,0.036734693877551024
3457,50,2,20,0.04081632653061224
3457,48,4,24,0.04897959183673469
3457,47,2,26,0.053061224489795916
3457,45,2,28,0.05714285714285714
3457,44,1,29,0.05918367346938776
3457,42,1,30,0.061224489795918366
3457,41,3,33,0.0673469387755102
3457,40,1,34,0.06938775510204082
3457,37,5,39,0.07959183673469387
3457,35,1,40,0.08163265306122448
3457,34,5,45,0.09183673469387756
3457,33,3,48,0.09795918367346938
3457,32,2,50,0.10204081632653061
3457,31,2,52,0.10612244897959183
3457,30,5,57,0.11632653061224489
3457,29,4,61,0.12448979591836734
3457,28,1,62,0.12653061224489795
3457,27,3,65,0.1326530612244898
3457,26,3,68,0.13877551020408163
3457,25,8,76,0.15510204081632653
3457,24,4,80,0.16326530612244897
3457,23,8,88,0.17959183673469387
3457,22,4,92,0.18775510204081633
3457,21,21,113,0.23061224489795917
3457,20,6,119,0.24285714285714285
3457,19,10,129,0.26326530612244897
3457,18,13,142,0.2897959183673469
3457,17,5,147,0.3
3457,16,6,153,0.3122448979591837
3457,15,8,161,0.32857142857142857
3457,14,6,167,0.3408163265306122
3457,13,17,184,0.37551020408163266
3457,12,12,196,0.4
3457,11,11,207,0.42244897959183675
3457,10,10,217,0.44285714285714284
3457,9,6,223,0.45510204081632655
3457,8,13,236,0.4816326530612245
3457,7,8,244,0.49795918367346936
3457,6,15,259,0.5285714285714286
3457,5,34,293,0.5979591836734693
3457,4,27,320,0.6530612244897959
3457,3,61,381,0.7775510204081633
3457,2,69,450,0.9183673469387755
3457,1,10,460,0.9387755102040817
3457,0,30,490,1.0
3458,131,1,1,0.0024271844660194173
3458,112,1,2,0.0048543689320388345
3458,103,1,3,0.007281553398058253
3458,90,1,4,0.009708737864077669
3458,86,1,5,0.012135922330097087
3458,85,1,6,0.014563106796116505
3458,81,1,7,0.01699029126213592
3458,74,1,8,0.019417475728155338
3458,67,1,9,0.021844660194174758
3458,66,2,11,0.02669902912621359
3458,64,1,12,0.02912621359223301
3458,63,1,13,0.03155339805825243
3458,60,1,14,0.03398058252427184
3458,59,3,17,0.0412621359223301
3458,58,2,19,0.04611650485436893
3458,57,5,24,0.05825242718446602
3458,56,1,25,0.06067961165048544
3458,55,3,28,0.06796116504854369
3458,53,4,32,0.07766990291262135
3458,52,1,33,0.08009708737864078
3458,49,1,34,0.0825242718446602
3458,48,1,35,0.08495145631067962
3458,47,2,37,0.08980582524271845
3458,46,1,38,0.09223300970873786
3458,45,3,41,0.09951456310679611
3458,44,3,44,0.10679611650485436
3458,43,3,47,0.11407766990291263
3458,42,2,49,0.11893203883495146
3458,41,2,51,0.12378640776699029
3458,40,5,56,0.13592233009708737
3458,39,4,60,0.14563106796116504
3458,38,4,64,0.1553398058252427
3458,37,1,65,0.15776699029126215
3458,36,2,67,0.16262135922330098
3458,35,3,70,0.16990291262135923
3458,34,2,72,0.17475728155339806
3458,33,4,76,0.18446601941747573
3458,32,8,84,0.20388349514563106
3458,31,5,89,0.21601941747572814
3458,30,3,92,0.22330097087378642
3458,29,3,95,0.23058252427184467
3458,28,1,96,0.23300970873786409
3458,27,3,99,0.24029126213592233
3458,26,11,110,0.2669902912621359
3458,25,4,114,0.2766990291262136
3458,23,3,117,0.28398058252427183
3458,22,5,122,0.2961165048543689
3458,21,3,125,0.30339805825242716
3458,20,4,129,0.3131067961165049
3458,19,8,137,0.3325242718446602
3458,18,10,147,0.3567961165048544
3458,17,7,154,0.3737864077669903
3458,16,5,159,0.3859223300970874
3458,15,11,170,0.41262135922330095
3458,14,11,181,0.4393203883495146
3458,13,9,190,0.46116504854368934
3458,12,7,197,0.47815533980582525
3458,11,4,201,0.4878640776699029
3458,10,10,211,0.5121359223300971
3458,9,8,219,0.5315533980582524
3458,8,6,225,0.5461165048543689
3458,7,6,231,0.5606796116504854
3458,6,18,249,0.6043689320388349
3458,5,18,267,0.6480582524271845
3458,4,19,286,0.6941747572815534
3458,3,47,333,0.808252427184466
3458,2,46,379,0.9199029126213593
3458,1,15,394,0.9563106796116505
3458,0,18,412,1.0
3476,126,1,1,0.002857142857142857
3476,100,2,3,0.008571428571428572
3476,74,2,5,0.014285714285714285
3476,73,2,7,0.02
3476,70,2,9,0.025714285714285714
3476,69,2,11,0.03142857142857143
3476,67,1,12,0.03428571428571429
3476,66,1,13,0.037142857142857144
3476,64,1,14,0.04
3476,61,1,15,0.04285714285714286
3476,60,2,17,0.04857142857142857
3476,58,1,18,0.05142857142857143
3476,56,1,19,0.054285714285714284
3476,53,2,21,0.06
3476,52,1,22,0.06285714285714286
3476,51,1,23,0.06571428571428571
3476,48,1,24,0.06857142857142857
3476,43,1,25,0.07142857142857142
3476,41,2,27,0.07714285714285714
3476,39,1,28,0.08
3476,38,2,30,0.08571428571428572
3476,37,1,31,0.08857142857142856
3476,36,2,33,0.09428571428571429
3476,35,1,34,0.09714285714285714
3476,34,1,35,0.1
3476,33,2,37,0.10571428571428572
3476,32,6,43,0.12285714285714286
3476,31,3,46,0.13142857142857142
3476,30,4,50,0.14285714285714285
3476,29,4,54,0.15428571428571428
3476,27,5,59,0.16857142857142857
3476,26,1,60,0.17142857142857143
3476,25,4,64,0.18285714285714286
3476,24,1,65,0.18571428571428572
3476,23,3,68,0.19428571428571428
3476,22,4,72,0.2057142857142857
3476,21,3,75,0.21428571428571427
3476,20,6,81,0.23142857142857143
3476,19,13,94,0.26857142857142857
3476,18,3,97,0.27714285714285714
3476,17,4,101,0.2885714285714286
3476,16,4,105,0.3
3476,15,3,108,0.30857142857142855
3476,14,4,112,0.32
3476,13,6,118,0.33714285714285713
3476,12,7,125,0.35714285714285715
3476,11,10,135,0.38571428571428573
3476,10,3,138,0.3942857142857143
3476,9,14,152,0.4342857142857143
3476,8,10,162,0.46285714285714286
3476,7,10,172,0.49142857142857144
3476,6,14,186,0.5314285714285715
3476,5,12,198,0.5657142857142857
3476,4,20,218,0.6228571428571429
3476,3,26,244,0.6971428571428572
3476,2,49,293,0.8371428571428572
3476,1,20,313,0.8942857142857142
3476,0,37,350,1.0
3477,136,1,1,0.001610305958132045
3477,134,2,3,0.004830917874396135
3477,132,1,4,0.00644122383252818
3477,110,1,5,0.008051529790660225
3477,97,1,6,0.00966183574879227
3477,94,1,7,0.011272141706924315
3477,88,3,10,0.01610305958132045
3477,87,2,12,0.01932367149758454
3477,85,2,14,0.02254428341384863
3477,83,3,17,0.027375201288244767
3477,82,1,18,0.028985507246376812
3477,79,1,19,0.030595813204508857
3477,78,1,20,0.0322061191626409
3477,72,2,22,0.03542673107890499
3477,69,2,24,0.03864734299516908
3477,68,1,25,0.040257648953301126
3477,67,1,26,0.04186795491143317
3477,65,1,27,0.043478260869565216
3477,64,1,28,0.04508856682769726
3477,62,4,32,0.05152979066022544
3477,61,4,36,0.057971014492753624
3477,59,2,38,0.061191626409017714
3477,58,2,40,0.0644122383252818
3477,57,2,42,0.06763285024154589
3477,56,1,43,0.06924315619967794
3477,53,3,46,0.07407407407407407
3477,50,2,48,0.07729468599033816
3477,49,1,49,0.07890499194847021
3477,48,8,57,0.09178743961352658
3477,47,3,60,0.0966183574879227
3477,46,2,62,0.0998389694041868
3477,45,1,63,0.10144927536231885
3477,44,1,64,0.10305958132045089
3477,43,1,65,0.10466988727858294
3477,42,2,67,0.10789049919484701
3477,41,3,70,0.11272141706924316
3477,39,4,74,0.11916264090177134
3477,38,4,78,0.12560386473429952
3477,36,2,80,0.1288244766505636
3477,34,3,83,0.13365539452495975
3477,33,8,91,0.14653784219001612
3477,32,5,96,0.15458937198067632
3477,31,3,99,0.15942028985507245
3477,30,7,106,0.1706924315619968
3477,29,3,109,0.17552334943639292
3477,28,2,111,0.178743961352657
